Herkunftsort,URI
Bläsimühle,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Häsental,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gündisau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Saland,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schalchen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zimikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nänikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Guggenbühl,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neschwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberhittnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kyburg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterillnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ludetswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wallikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mesikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hermatswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwerzenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Volketswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lufingen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Uessikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wila,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberuster,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hofhalde,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Felmis (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lendikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Luckhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gentenwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ehrikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Thalheim an der Thur,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tänikon TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altnau TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Steinen SZ,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sulzberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bussenhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bibermühle SH,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grundhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwändi,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heitertal,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altlandenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brünggen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Irgenhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberseen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rosenhuben TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterschlatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seelmatten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Steig,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Waltenstein,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vieux-Charmont (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Scheunberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Langenhard,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Garten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eschlikon (Dinhard),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Thaa,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hirsgarten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberhartheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Liebensberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zünikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ricketwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberurdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schlieren,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weiningen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altstetten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Uitikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geissberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Horgen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dällikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Albisrieden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Santa Maria im Münstertal GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oetwil am See,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oetwil an der Limmat,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hombrechtikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Villnachern AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberengstringen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Spreitenbach AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buchs,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dresden (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Regensdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Höngg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fallender Brunnenhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sellenbüren,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Würenlos AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tirol (Österreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heidelberg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fluntern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dietikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichholz AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seengen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wettswil am Albis,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hirslanden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boltigen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüttikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Birmensdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seebach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Windlach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hirzel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dänikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederflachs,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ettenhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hakab,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kloten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neuburg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Birchwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brütten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwyz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breite,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Opfikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Winterberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberembrach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tagelswangen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichberg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wangen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Riesbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitenloo,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Welsikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bänikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Reppischtal,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hermikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eschikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Münchwilen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rieden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Annweiler (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geeren,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Winkel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oerlikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Illnau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Do... TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Salenstein TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberwagenburg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwamendingen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Horben,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberhausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dielsdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eigental,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederglatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geerlisberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Effretikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Watt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zollikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Andelfingen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederrüti,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brüttisellen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberglatt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberrüti,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterwagenburg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stürzikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kleinikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lindau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Märstetten TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nussbaumen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Egetswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bichelsee TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Affoltern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seegräben,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kirchuster,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sack,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rellikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stadel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Riedt,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schüpfheim,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberraat,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hochfelden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bachs,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eglisau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Obersteinmaur,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neerach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Raat,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hüntwangen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Endhöri,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schöfflisdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sünikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rafz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nassenwil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schleinikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederhasli,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterraat,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weiach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zweidlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dachslern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boppelsen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tössriedern,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wiler,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Glattfelden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Baldingen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bachenbülach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Steinmaur,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Seeb,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kadelburg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Messkirch (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hohlgass,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Isikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nossikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rain,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oetikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Uelikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Püntacker,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grundhalde,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichwies (Hombrechtikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Uetikon am See,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bauertacker,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kerenzen GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Erlenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kehlhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Spittel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mols SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ranghausen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gsteig,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hadlikon (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wädenswil,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heslibach (Küsnacht),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberkehlhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Herrliberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Zehntentrotte,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Inderkirnach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grund,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Niederurnen GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterkreuzlen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lützelsee,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wiggensbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Netstal GL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Meilen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Haslenbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Beewies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Berlikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tann (Dürnten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterkehlhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Balm (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rohrwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Meissen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Uetzikon,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
