Nachname,URI
Langenstetter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Langenstetter
Nessler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nessler
Haberstock,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haberstock
Hürermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huerermann
Kofelz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kofelz
Dörfli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Doerfli
Koselz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koselz
Wengeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wengeler
Span,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Span
Kisslinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kisslinger
Wacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wacher
zum Thurn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_zum_Thurn
Ruthenacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruthenacher
Turker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Turker
Kubli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kubli
Büchelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buechelmann
Linder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Linder
Troger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Troger
Sempacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sempacher
Arnsperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arnsperger
von Geitlingen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Geitlingen
Brühweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruehweiler
Schechler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schechler
Nasal,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nasal
Gnyp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gnyp
Fründ,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fruend
vom Hof,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_vom_Hof
Barnsteiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barnsteiner
Spiegel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spiegel
Malindine,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Malindine
Vesperläder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vesperlaeder
Lissi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lissi
Bartenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bartenstein
in der Hub,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_in_der_Hub
Hoff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoff
Harlep,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Harlep
Bank,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bank
Zandel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zandel
Kräpfli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kraepfli
Mat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mat
Abenmeyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Abenmeyer
Herli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herli
Bensel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bensel
Schlyg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlyg
Richtersweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Richtersweiler
Schiri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schiri
Krupp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krupp
Barsinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barsinger
Barkstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barkstein
Rülinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruelinger
Zyser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zyser
Batt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Batt
Schauenberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schauenberg
Duller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Duller
Rychli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rychli
Fattli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fattli
Magweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Magweiler
Roggenmesser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roggenmesser
Yberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Yberger
Dinkler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dinkler
Gubel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gubel
Wych,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wych
Glette,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glette
Fätzli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Faetzli
Kuler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuler
Kemat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kemat
Strotz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Strotz
Mann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mann
Gesel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gesel
Gletzi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gletzi
Häuli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haeuli
Muni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Muni
Dandereyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dandereyer
Willer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Willer
Diller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Diller
Paradies,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Paradies
Müsse,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Muesse
Reichmuth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reichmuth
Hardegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hardegger
Berenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Berenmann
Trächsler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Traechsler
Mosburg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mosburg
Schuchstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuchstein
Stämm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Staemm
Taarer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taarer
Grubenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grubenmann
Bleicher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bleicher
von Urdorf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Urdorf
Klusigel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klusigel
Zädliger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zaedliger
Rätz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raetz
Freuler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Freuler
Gätzin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gaetzin
Heilg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heilg
Henneberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Henneberger
Gibeleisen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gibeleisen
Arolt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arolt
Roll,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roll
Nordiker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nordiker
Schlaginhauf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlaginhauf
Zinniger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zinniger
Täub,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taeub
Schukart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schukart
Olian,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Olian
Rechleder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rechleder
Wolhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wolhart
Urdorf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Urdorf
Nüpp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nuepp
Brismer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brismer
Pfleghaar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pfleghaar
Goldberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goldberger
Küchler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuechler
Künstler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuenstler
Hoch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoch
Breuweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Breuweiler
Näs,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Naes
Straler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Straler
Rümeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruemeli
Nortiker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nortiker
Finnacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Finnacher
Bayn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bayn
Rapazoth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rapazoth
Schwäm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwaem
Kabis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kabis
Aeschermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aeschermann
Löffel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loeffel
March,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_March
Fork,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fork
Noll,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Noll
Sebald,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sebald
Gitz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gitz
Heinstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heinstein
Starker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Starker
Würmmenich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wuermmenich
Seemann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seemann
Lochnaper,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lochnaper
Eichhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eichhart
Nier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nier
Kettner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kettner
Schäfli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaefli
zur Flügen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_zur_Fluegen
Würgli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wuergli
Baurenfeind,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baurenfeind
Norlinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Norlinger
Gigenmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gigenmeier
Pepinus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pepinus
Annel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Annel
Biderb,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Biderb
Schöffer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoeffer
Rapenzat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rapenzat
Buter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buter
Täng,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taeng
Küli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kueli
Känel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaenel
Yngrün,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Yngruen
Ganiol,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ganiol
Höchling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoechling
von Wald,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Wald
Reinli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reinli
Curio,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Curio
Duner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Duner
Brander,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brander
Bala,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bala
Murtala,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Murtala
Arbadin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arbadin
Belo,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Belo
Lefa,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lefa
Schönegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoenegger
Wygeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wygeli
Gilla,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gilla
Schönenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoenenstein
Schürbrand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuerbrand
Knüpfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knuepfer
Leistmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leistmann
Ranser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ranser
Meichsner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meichsner
Gertisen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gertisen
Tintan,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tintan
Hegglin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hegglin
Löwenberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loewenberg
Sehweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sehweiler
Spiesser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spiesser
Wydenmeyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wydenmeyer
Roselin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roselin
Gsindler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gsindler
Wal,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wal
Grapin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grapin
Rychmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rychmann
Opser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Opser
Daud,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Daud
Saler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saler
Künle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuenle
Binsat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Binsat
Metsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Metsch
Geneloth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Geneloth
Marian,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marian
Goringa,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goringa
Wyssegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wyssegger
Jäggi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jaeggi
Langhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Langhauser
Brinkmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brinkmeier
Brögi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Broegi
Schissler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schissler
Gremmlach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gremmlach
Buch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buch
Trag,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trag
Kraat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kraat
Ringg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ringg
Ressli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ressli
Weisshorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weisshorn
Zebin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zebin
von Fulach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Fulach
Zherthyn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zherthyn
Bassan,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bassan
Pretelli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pretelli
Sürli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Suerli
Andryger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Andryger
Bonstetter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bonstetter
Rezer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rezer
Provasi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Provasi
Rüggling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rueggling
Hochensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hochensperger
Wissenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wissenmann
Butz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Butz
Kennel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kennel
Lepf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lepf
Weinbrenner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weinbrenner
Henninger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Henninger
Beil,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beil
Sagad,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sagad
Wehren,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wehren
Sporer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sporer
Krieg von Bellikon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krieg_von_Bellikon
Alexander,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Alexander
Loblich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loblich
Hellprecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hellprecht
Hechprecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hechprecht
Welfner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Welfner
Arzner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arzner
Strubli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Strubli
Mereth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mereth
Ramspurg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ramspurg
Hertschinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hertschinger
Wygler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wygler
Müh,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mueh
Zymer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zymer
Sypman,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sypman
Boli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boli
Constantinus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Constantinus
Pryosin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pryosin
Rüdinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruedinger
Betscher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Betscher
Beel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beel
Defarn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Defarn
Gertler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gertler
Zymar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zymar
Kugler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kugler
Weingenzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weingenzer
Hertst,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hertst
Bärenfels,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baerenfels
Gratiosus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gratiosus
Nittelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nittelmann
Sergeant,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sergeant
Bützberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buetzberger
Ingold,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ingold
Unruch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Unruch
Rader,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rader
Wyg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wyg
Göldlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goeldlin
Ithart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ithart
Sträuli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Straeuli
Fluter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fluter
Höhler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoehler
Kefon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kefon
Zwiser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zwiser
Büsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buesch
Bäwi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baewi
Rechläder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rechlaeder
Gredig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gredig
Durs,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Durs
Schamper,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schamper
Astor,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Astor
Borrhof,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Borrhof
Wyparter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wyparter
Häring,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haering
Eggenschweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eggenschweiler
Brych,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brych
Dannier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dannier
Jakobforinn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jakobforinn
Kulm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kulm
Hälg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haelg
Gerschwiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gerschwiler
Gütert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guetert
Bafler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bafler
Hilsler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hilsler
Aenner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aenner
Einhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Einhauser
Bühl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buehl
Güllmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guellmann
Grassner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grassner
Colmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Colmer
Wottinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wottinger
Sandherr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sandherr
Schüber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schueber
Herminger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herminger
Schynberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schynberg
Affeller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Affeller
Buhl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buhl
Bieger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bieger
Taler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taler
Laach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Laach
Wimpfert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wimpfert
Servet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Servet
Fug,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fug
Apian,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Apian
Scheinbar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scheinbar
Acker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Acker
Zigi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zigi
Schloss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schloss
Schieler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schieler
Hammermach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hammermach
Welsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Welsch
Kieler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kieler
Abrecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Abrecht
