Nachname,URI
Beat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beat
Rotenfluh,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rotenfluh
Holliger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Holliger
Emmensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Emmensperger
Bechtiger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bechtiger
Zwick,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zwick
Meichsner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meichsner
Marmier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marmier
Curio,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Curio
Bachofen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bachofen
Sterr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sterr
Langenstetter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Langenstetter
Binzmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Binzmeier
Krähenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kraehenmann
Bachofner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bachofner
Schalch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schalch
Raff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raff
Risch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Risch
Rinderknecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rinderknecht
Guldener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guldener
Muggler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Muggler
Schuch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuch
Ufenast,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ufenast
Kessler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kessler
Rümel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruemel
Daller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Daller
Cabis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Cabis
Waldegg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waldegg
Grundyler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grundyler
Schäflater,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaeflater
Baldegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baldegger
Zädegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zaedegger
Brunschweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brunschweiler
Klärer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klaerer
Waagygel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waagygel
Burghalder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burghalder
Zuberer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zuberer
Stelzener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stelzener
Ehrismann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ehrismann
Güttig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guettig
Breitung,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Breitung
Täschler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taeschler
Kugel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kugel
Ronzier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ronzier
Herkart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herkart
Herrmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herrmann
Kirchhammer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kirchhammer
Trittenbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trittenbach
Ammann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ammann
Riva,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Riva
Schälchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaelchli
Rottmund,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rottmund
Hünenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huenenberger
Kitt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kitt
Bornhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bornhauser
Albrecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Albrecht
Frido,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frido
Barth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barth
Mason,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mason
Hutterli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hutterli
Köller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koeller
Arberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arberger
Schneblin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schneblin
Dickbuch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dickbuch
Eppenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eppenberger
Knofel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knofel
Diringer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Diringer
Wänsauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waensauer
Wipfli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wipfli
Biser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Biser
Killer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Killer
von Weissenfluh,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Weissenfluh
Bull,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bull
Arzner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arzner
Wessenberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wessenberg
von Wattenwil,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Wattenwil
Girsberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Girsberger
Pfaff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pfaff
Ul,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ul
Brühlmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruehlmann
Meyer von Birch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meyer_von_Birch
Rotli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rotli
Rodi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rodi
Schobloch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schobloch
Magita,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Magita
Himmelberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Himmelberg
Konrad,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Konrad
Jordi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jordi
Niess,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Niess
Lähner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Laehner
Stemm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stemm
Welzli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Welzli
Zäder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zaeder
Glöggler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gloeggler
Amstutz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Amstutz
Seeger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seeger
Dieterle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dieterle
Lorch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lorch
Verdan,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Verdan
Thommen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thommen
Gugger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gugger
Spöttenen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spoettenen
Bumhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bumhart
Mander,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mander
Fäderli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Faederli
Künle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuenle
Künli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuenli
Hochensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hochensperger
Schuippisser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuippisser
Dunus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dunus
Rychler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rychler
Pruwer / Pauwer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pruwer_/_Pauwer
Winkelhofer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Winkelhofer
Witzig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Witzig
Tetelbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tetelbach
Wygandt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wygandt
Rottenschweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rottenschweiler
Schwarzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwarzer
Obenauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Obenauer
Ruckinbrodt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruckinbrodt
Votzeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Votzeler
Trechsler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trechsler
Nör,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Noer
Trummeter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trummeter
Leupold,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leupold
Jehler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jehler
Rehm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rehm
Rebmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rebmann
Schwarzen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwarzen
Gersbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gersbach
Attinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Attinger
Huttli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huttli
Wespi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wespi
Vonwiller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vonwiller
Heer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heer
Brüssel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruessel
Oberhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oberhauser
Bscheider,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bscheider
Hirni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hirni
Würzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wuerzer
Gälli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gaelli
Sutz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sutz
Heeb,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heeb
Graumann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Graumann
Dysli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dysli
Enzenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Enzenberger
Heek,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heek
Klichsperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klichsperger
Weingarter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weingarter
Redinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Redinger
Engeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Engeli
de Catea,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_de_Catea
Arenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arenberger
Barthlome,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barthlome
Gertler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gertler
von Glafi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Glafi
Décorvet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Decorvet
Ebneter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ebneter
Weingartner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weingartner
Salzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Salzer
Erhaft,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Erhaft
Wultsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wultsch
"Kunz ""Cunrin""",https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kunz_Cunrin
Burner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burner
Burnes,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burnes
Wittenwiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wittenwiler
Glesser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glesser
Hirtzvogel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hirtzvogel
Hilzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hilzinger
Klein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klein
Türeisen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tuereisen
Nidinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nidinger
Kleis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kleis
Kraus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kraus
Brem,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brem
Schopp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schopp
Kraut,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kraut
Moreillon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moreillon
Spettwyler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spettwyler
Godin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Godin
Heimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heimann
Vojer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vojer
Buchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buchli
Breu,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Breu
Nohl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nohl
Gassmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gassmann
Sürrer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Suerrer
Häberlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haeberlin
ab der Hub,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_ab_der_Hub
Hopper,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hopper
Pressberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pressberger
Schramund,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schramund
Schlech,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlech
Heilmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heilmann
Frisch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frisch
Flachmüller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Flachmueller
Kölli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koelli
Bendel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bendel
Glaar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glaar
Kölla,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koella
Seelheim,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seelheim
Bender,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bender
Poley,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Poley
Büttel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buettel
Neyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Neyer
von Waldkirch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Waldkirch
Schenk,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schenk
von Hallwyl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Hallwyl
Scharlach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scharlach
Imboden,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Imboden
Merker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Merker
Steinbock,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steinbock
Fürstenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fuerstenberger
Schweser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schweser
Baumann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baumann
Fatzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fatzer
Verdien,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Verdien
Ludrych,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ludrych
Zurimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zurimann
Hosch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hosch
Baarer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baarer
Fillettaz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fillettaz
Braunschweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Braunschweiler
Bossinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bossinger
Engi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Engi
Le Fevre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Le_Fevre
Silberrad,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Silberrad
Meinrad,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meinrad
Vonderwahl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vonderwahl
Helden,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Helden
Thruner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thruner
Wirn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wirn
Ingold,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ingold
Fiecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fiecht
Wirt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wirt
Flunser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Flunser
Werdich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Werdich
Navillion,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Navillion
Wirz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wirz
Schienbein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schienbein
Hürlimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huerlimann
Bötz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boetz
Bauernfeind,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bauernfeind
Humber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Humber
Nefzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nefzer
Rimensberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rimensberger
Fauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fauser
Humbel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Humbel
Bötschgi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boetschgi
Schümperli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuemperli
Hemmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hemmann
Ramp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ramp
Kenter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kenter
Esslinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Esslinger
Rami,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rami
Lauchle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lauchle
Wächli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waechli
Wiesendanger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wiesendanger
Balber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Balber
Ramsperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ramsperger
Völki,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Voelki
Schleich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schleich
Schneckenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schneckenberger
Leupp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leupp
Hettinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hettinger
Lim,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lim
Lepfi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lepfi
Streiffer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Streiffer
Harzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Harzer
Kissling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kissling
Amstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Amstein
Siegler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Siegler
Frenen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frenen
Gugelberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gugelberg
Auberle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Auberle
Saurenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saurenmann
Baltensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baltensperger
Orlynmacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Orlynmacher
Häreti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haereti
Mägli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Maegli
Schwerzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwerzer
Schlup,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlup
Sassler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sassler
Ender,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ender
HimmelI,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_HimmelI
Hemel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hemel
Ramensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ramensperger
Künzelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuenzelmann
Aftring,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aftring
Matti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Matti
Hochsteiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hochsteiner
Blum,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Blum
Blun,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Blun
Rotter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rotter
Schütz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuetz
Glarner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glarner
Ryst,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ryst
Ryss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ryss
Rappenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rappenstein
Beck,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beck
Bossegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bossegger
Hartung,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hartung
Güder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gueder
Lochmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lochmann
Grunauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grunauer
Güdel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guedel
Bottlang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bottlang
Richi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Richi
Wolleber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wolleber
Lindberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lindberger
Schänis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaenis
Altorfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Altorfer
Rauber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rauber
Leinart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leinart
Schollenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schollenberger
Wiederkehr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wiederkehr
Seitz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seitz
Krebs,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krebs
Wolhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wolhart
Immenhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Immenhauser
Grosjean,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grosjean
